cell_key,cilium_length_um,centriole_dist_um,nucleus_volume_um3
N:769869,,,227.95
N:510303,,,118.96
N:439450,,,279.44
N:54920,,,137.2
N:54638,,,71.04
N:443115,,,62.95
N:475224,,,244.72
N:54542,,,40.98
N:488764,,,107.84
N:505753,,,92.87
N:80420,,,596.15
N:487239,,2.38,36.26
N:73935,,,54.39
N:806235,,,74.81
N:478618,,,89.36
N:487368,,,227.97
N:542189,,,111.58
N:542912,,,98.99
N:478811,,,108.59
N:761201,,,173.99
N:72128,,,48.57
N:72127,,,93.29
N:69708,,,263.98
N:479807,,,53.38
N:453861,,25.85,39.75
N:22866,,,206.22
N:447258,,,71.19
N:73257,,,153.16
N:479397,,,147.71
N:543146,,,113.98
N:791033,,,165.04
N:791235,,,215.4
N:542414,,,134.58
N:5006,,,224.52
N:509773,,,208.04
N:55683,,,57.08
N:17675,2.52,4.02,110.76
N:72196,,,30.97
N:509585,,,101.57
N:487570,,,364.22
N:72772,,,245.33
N:23546,,,313.07
N:478277,,,72.62
N:478223,,,102.09
N:446273,2.53,6.58,138.13
N:498946,,,46.61
N:453225,,,35.69
N:4078,,,322.53
N:37195,,,35.0
N:37172,,,476.06
N:419964,,,415.3
N:536873,,,261.68
N:529463,,,277.11
N:485189,,,275.01
N:739738,,,284.6
N:566131,,,295.98
N:122882,,,107.92
N:568747,,,43.19
N:736700,,,81.84
N:421341,,,334.5
N:452985,,,47.23
N:499062,,,332.7
N:36928,,,131.66
N:498874,,,220.23
N:37696,,,57.29
N:773028,,,41.29
N:121280,,,177.3
N:121346,,,357.37
N:566962,,,32.77
N:422401,2.55,1.57,48.15
N:78059,,,98.35
N:498712,,,48.74
N:121326,,,81.82
N:522201,,,145.72
N:124801,,,225.82
N:419793,,7.85,75.87
N:124979,,,347.54
N:466512,,,363.73
N:500555,,,216.46
N:517039,,,411.76
N:527252,,,235.54
N:419787,,,43.82
N:771293,,,90.36
N:36548,,,144.06
N:466339,,,101.35
N:800567,,,86.49
N:569264,,,76.91
N:2765,,,139.19
N:567178,,,103.28
N:497110,,,45.84
N:36134,,,213.4
N:3572,,,44.25
N:515468,,,125.48
N:497556,,,107.38
N:454598,,,323.3
N:113641,,,300.96
N:532772,,,251.86
N:562518,,,40.24
N:743475,,,223.57
N:746260,,,479.78
N:495481,,8.98,66.5
N:28909,,,86.08
N:116622,,,254.79
N:71166,,,323.01
N:739839,,,155.23
N:745174,,,244.46
N:745259,,,350.63
N:454925,,,57.72
N:531549,,,45.95
N:112941,,,57.57
N:116624,,,207.43
N:119953,,,50.86
N:76780,,4.81,30.34
N:741904,,,91.21
N:422800,,,317.76
N:38160,,,121.62
N:4566,,,129.11
N:119685,,,61.43
N:3017,,,45.82
N:566107,,,237.04
N:566722,,,41.45
N:77945,,,52.83
N:422581,,9.44,57.77
N:3105,,,77.18
N:566762,,,297.53
N:741110,,,90.45
N:75191,,,62.0
N:566871,,,35.43
N:35353,,,102.8
N:741083,,,95.29
N:741049,,,312.86
N:532286,,,228.68
N:4642,,,267.05
N:563522,,,294.03
N:737490,,,79.02
N:767145,,,453.64
N:803411,,,148.28
N:119071,,,94.62
N:119102,,,241.94
N:76072,,,273.74
N:119276,,,46.57
N:534387,,,293.36
N:565597,,,351.86
N:469736,,,280.48
N:767649,,,81.22
N:767653,,,411.15
N:499334,,,284.47
N:132991,,,52.27
N:447217,,4.32,33.16
N:447692,,,364.9
N:447104,,,183.97
N:519989,,9.63,52.26
N:33473,,,74.6
N:30116,,,150.03
N:768447,,,231.21
N:30310,,,272.01
N:447931,,,77.03
N:33165,,,49.68
N:417306,,,100.46
N:447635,,,55.6
N:500807,,,262.72
N:33252,,,62.47
N:499851,,,528.67
N:31300,,,103.52
N:134297,,,246.44
N:501967,,,99.36
N:446231,,,76.67
N:130798,,,62.18
N:446522,,,232.79
N:446557,,,106.94
N:133939,,,321.88
N:133942,,,304.94
N:446614,,,113.45
N:768042,,,321.85
N:768023,,,387.9
N:725499,,,38.51
N:28905,,,36.43
N:32497,,,68.91
N:487160,,,36.68
N:133217,,,55.94
N:27297,,5.88,48.74
N:446737,,,64.18
N:518564,2.05,2.74,33.59
N:539643,,,86.65
N:133776,,,276.84
N:450554,,8.35,43.32
N:446738,,,113.2
N:34987,,,276.4
N:32056,,,205.05
N:82670,,,87.67
N:127330,,,50.3
N:446322,,,115.67
N:419211,,,88.88
N:770305,,,208.02
N:498212,,6.16,53.51
N:770349,,,75.04
N:450397,,,101.01
N:521455,,,337.76
N:26743,,,37.3
N:447017,,,34.47
N:2020,,,214.82
N:26735,,,1666.55
N:450939,,3.15,44.65
N:123304,,4.36,44.46
N:2805,,,28.35
N:449021,,9.57,105.74
N:769195,,,73.75
N:84670,,,322.56
N:449029,,,313.18
N:30895,,,42.99
N:449090,,,652.34
N:519094,,,115.47
N:33598,,,378.67
N:807273,,,124.83
N:768767,,,127.22
N:445778,,,43.33
N:445746,,,25.88
N:769849,,,65.76
N:7466,,,59.36
N:449660,,5.97,65.44
N:731916,,,29.95
N:495303,,,514.47
N:430034,,,236.46
N:527940,,,40.58
N:7252,,,31.42
N:555886,,3.16,42.89
N:459046,,,53.36
N:523870,,5.18,51.98
N:43148,,,172.5
N:107720,,,288.27
N:40697,,,175.02
N:108337,,,303.17
N:535857,,,79.66
N:43582,,,131.17
N:535609,,,117.65
N:11635,,,223.3
N:105038,,,201.32
N:461755,,,46.5
N:751659,,,377.8
N:751680,,,179.46
N:748131,,,311.37
N:69169,,,35.75
N:462799,,,333.12
N:525197,,,192.86
N:556386,,1.32,49.63
N:495821,,,227.33
N:460273,,7.33,51.14
N:764737,,,54.68
N:496089,,,278.98
N:778036,,,38.07
N:42191,,,252.6
N:42192,,,223.32
N:110574,,,174.37
N:460021,,,178.8
N:747750,,,96.25
N:751414,,,147.24
N:751421,,,50.13
N:778027,,,230.61
N:67645,,,341.83
N:6843,,,265.86
N:525850,,,285.76
N:778246,,,200.84
N:463677,,,440.83
N:9802,,,211.61
N:45106,,,63.9
N:45135,,,231.25
N:9700,,,128.79
N:754932,,,39.12
N:555260,,,364.46
N:103198,,,112.33
N:59088,0.89,3.11,76.16
N:9610,,,292.84
N:95703,,,115.4
N:59926,,,71.8
N:431932,,,340.43
N:95944,,,54.63
N:781171,,,159.06
N:45530,,,230.97
N:553163,2.75,1.42,45.46
N:493905,,,337.06
N:482621,,,68.4
N:45192,,,63.63
N:102612,,,32.85
N:553518,,,342.95
N:554886,,,55.64
N:105776,,,187.33
N:41607,,,476.61
N:780473,,,265.72
N:106279,,,46.42
N:44743,,,270.63
N:12115,,,41.3
N:97390,,5.05,43.45
N:463207,,,28.55
N:97491,,6.1,44.02
N:12128,,,53.38
N:778162,,,155.1
N:521850,,,246.43
N:554198,,,265.62
N:521466,,,73.43
N:556073,,2.56,43.49
N:100489,,,55.89
N:431514,,,279.67
N:70505,,8.42,46.23
N:109238,,,278.72
N:38933,,,48.53
N:114507,,,304.37
N:114509,,,296.7
N:532602,,,246.03
N:479189,,,238.14
N:112654,,,33.02
N:39734,,,199.9
N:496132,,,130.83
N:111390,,,93.62
N:457121,,,39.42
N:459004,,,50.63
N:458272,,4.28,46.76
N:113666,,,171.93
N:747085,,,330.3
N:747711,,,254.49
N:458237,,,320.64
N:561103,,,50.84
N:458124,,,46.12
N:503252,,,38.28
N:6514,,,754.73
N:560597,,,27.65
N:425659,,,233.63
N:41847,,,329.96
N:455311,,5.23,54.94
N:41712,,,311.1
N:37655,,,46.52
N:112111,,,75.98
N:6233,,,311.38
N:562253,,,261.96
N:560343,3.18,3.49,53.47
N:111171,,,47.26
N:111191,,,124.78
N:425663,,,50.7
N:496970,,1.79,35.71
N:11511,,,90.19
N:562388,,,46.65
N:41758,,,513.31
N:41506,,,347.31
N:362321,,,239.94
N:537697,,,108.71
N:535651,,,93.61
N:627487,,,57.39
N:24372,,,47.68
N:235491,,,121.72
N:495893,,,46.91
N:544054,,,63.33
N:339246,,,147.52
N:296516,,,78.89
N:329298,,,227.51
N:677994,,,37.24
N:623992,,,255.17
N:496830,,,479.01
N:359188,,10.73,45.5
N:664490,,,38.33
N:485184,,,350.34
N:351975,,,52.51
N:334296,,,42.74
N:31328,,,44.32
N:636703,,,371.62
N:335650,,,118.65
N:639634,,,298.84
N:275964,,,101.27
N:795863,,,94.49
N:382336,,4.95,38.39
N:45628,,,67.48
N:255373,,,49.67
N:377792,,,118.5
N:699717,,,285.67
N:256769,,,324.12
N:361607,,,47.91
N:672214,,,270.03
N:650233,,,116.12
N:54322,,1.63,45.23
N:269361,,4.38,40.55
N:355931,,,83.39
N:648452,,,49.35
N:681000,,,100.01
N:12612,,,55.42
N:504081,,,176.34
N:371814,,,336.12
N:328162,,,316.59
N:269201,,,56.89
N:635792,,,70.89
N:700090,,,237.11
N:53872,,6.25,29.6
N:256572,,,333.9
N:499820,,,62.26
N:688268,,,44.12
N:258171,,,265.81
N:359280,,,265.0
N:324286,,5.55,54.0
N:674736,,,50.19
N:687266,,,610.83
N:608200,,,295.65
N:61607,,,233.73
N:367409,,,348.4
N:527446,,,290.57
N:291326,,,224.69
N:650105,,,200.54
N:295491,,,186.22
N:226578,,,162.66
N:32723,,,238.31
N:360517,,,288.25
N:330855,,,86.06
N:767132,,,75.06
N:490758,,6.83,80.71
N:623649,,,315.06
N:539501,,,57.7
N:271098,,,251.95
N:255803,,,275.03
N:624422,,,47.64
N:535240,,,175.18
N:273091,,,338.78
N:260604,,,278.1
N:491858,,,342.46
N:323495,,,147.46
N:49075,,,404.59
N:804169,,,49.79
N:765174,,,102.56
N:624891,,,80.81
N:300289,,,183.95
N:11464,,,489.3
N:41507,,,225.86
N:290959,,17.04,46.4
N:257655,,,248.99
N:250942,,,26.17
N:653940,,,317.88
N:689298,,,296.21
N:55213,,,25.06
N:332970,,,335.45
N:495484,,,96.19
N:245175,,,251.11
N:454085,,,46.36
N:55274,,,264.26
N:496184,,7.24,42.59
N:42169,,,238.87
N:487903,,,46.24
N:261688,,9.21,49.39
N:362390,,,243.21
N:494050,,,244.49
N:531668,,,279.54
N:376042,,,142.87
N:680282,,,64.29
N:261334,,,310.78
N:37064,,,75.33
N:533098,,,275.11
N:261527,,,240.81
N:261748,,,305.21
N:605197,,,51.28
N:246252,,,39.99
N:796413,,,92.17
N:380659,,,271.89
N:381328,,,90.19
N:488287,,,385.19
N:298212,,4.9,25.5
N:258063,,,278.01
N:294178,5.1,4.84,212.34
N:501790,,,239.73
N:624000,,,38.5
N:292358,,,236.87
N:494202,,,216.88
N:275874,,,72.58
N:538314,,,85.19
N:486555,,,295.22
N:43625,,,221.91
N:260934,,,217.44
N:631520,,,100.71
N:230387,,,245.76
N:374507,,2.4,71.14
N:250564,,,25.36
N:674748,,,149.12
N:510119,,,104.84
N:278649,,,153.99
N:702498,,,121.71
N:379596,,,87.75
N:694433,,,253.34
N:620992,,1.48,45.29
N:334057,,,225.14
N:622874,,,30.9
N:21862,,,152.43
N:382356,,,150.96
N:350668,,,78.21
N:499907,,,235.76
N:374951,,,100.44
N:534429,,10.18,52.16
N:465504,,,252.84
N:376992,,,230.51
N:702902,,,432.85
N:220755,,,101.27
N:284853,,6.8,57.7
N:503344,,,322.52
N:543183,,,130.48
N:526575,,,348.82
N:250224,2.53,4.93,117.71
N:500037,,,347.13
N:496501,,,50.67
N:453682,,,265.5
N:279542,,,1259.61
N:459681,,,412.03
N:365986,,,328.21
N:672971,,,221.12
N:34896,,,33.04
N:657166,,,208.5
N:67298,,,276.74
N:174182,,,235.65
N:8053,,,52.97
N:109069,,,294.38
N:740186,,,132.45
N:744863,,,49.18
N:133098,,,48.02
N:291040,2.42,1.23,84.22
N:589633,,,367.18
N:69592,,,219.34
N:107215,,,222.6
N:110368,5.41,5.0,67.74
N:110714,,,123.79
N:559309,,,59.32
N:173416,,,234.57
N:173451,,,98.22
N:110146,,8.53,65.88
N:558076,,,250.04
N:110003,,,258.25
N:137540,,,131.95
N:106640,,,306.71
N:177252,,,73.47
N:66269,,,317.41
N:459639,,,146.58
N:137112,,,243.6
N:591554,,,282.59
N:421578,,,99.95
N:564505,,,380.9
N:738102,,,97.9
N:178293,,,68.18
N:753663,,,295.14
N:106421,,,228.53
N:420360,,,202.36
N:138541,,,45.24
N:738286,,6.25,122.78
N:176599,,,71.99
N:461373,,,252.06
N:561455,,,374.26
N:659523,,,59.8
N:583794,,,284.49
N:396716,,,267.63
N:426495,,,53.01
N:126259,,8.68,36.73
N:326051,,,209.65
N:165593,,,37.37
N:113809,,,246.38
N:164962,,,64.88
N:127120,,,266.69
N:582968,,,377.57
N:458271,,,337.57
N:581978,,,46.38
N:562333,,,51.95
N:582212,,,287.65
N:164998,,,404.99
N:161563,,,230.35
N:164233,,,225.25
N:581560,,2.21,50.69
N:164626,,,67.85
N:746908,,,67.59
N:112091,,,223.62
N:583133,,,323.38
N:530454,,,50.78
N:114492,,,306.96
N:559944,,3.24,37.4
N:586571,,,40.26
N:128389,,,143.28
N:395044,,,298.31
N:556719,,,363.11
N:112026,,,317.86
N:560044,,3.47,26.58
N:526115,,,355.71
N:660434,,,149.54
N:170967,,,254.6
N:749168,,,126.89
N:424963,,,243.26
N:130136,,,264.04
N:416210,,,81.11
N:10156,,,150.8
N:284496,,,105.48
N:551396,,,90.42
N:415637,2.05,3.34,111.56
N:517869,,,295.62
N:464920,,,37.76
N:417185,,,116.41
N:552237,,,223.69
N:186856,,,27.04
N:462751,,,329.74
N:518747,,,222.64
N:99910,,,354.75
N:553447,,,28.71
N:152532,,,315.8
N:737448,,,374.67
N:466424,,,200.03
N:551412,,,146.34
N:596055,,,85.96
N:191463,,,349.47
N:658918,,,305.16
N:158358,,,343.84
N:318987,,,70.19
N:419702,,5.62,51.35
N:521707,,,254.74
N:416637,,3.78,260.35
N:180953,,,53.31
N:419833,,,52.97
N:463103,,,70.04
N:59923,,,43.9
N:415775,,,113.46
N:96498,,,42.34
N:463395,,,40.97
N:388076,,,60.96
N:591928,,,237.5
N:522444,,,178.11
N:421276,,,44.21
N:105889,,,73.9
N:556613,,,308.98
N:56759,,,124.2
N:184863,,,135.55
N:464038,,,106.21
N:186036,,,99.36
N:464476,,3.96,50.85
N:645782,,,323.22
N:464452,,,42.28
N:387076,,,53.73
N:742526,,,48.68
N:520400,,,333.21
N:129122,,,99.75
N:653855,,,53.37
N:408938,,,98.24
N:521241,,,159.23
N:521286,,,314.32
N:520917,,,68.85
N:337495,,,306.51
N:650747,,,129.97
N:449018,,,178.1
N:126633,,,197.86
N:451343,,,250.89
N:485768,,,415.97
N:332363,,3.1,34.66
N:770490,,,66.19
N:338154,,3.37,55.49
N:770366,,,179.74
N:538822,,,47.75
N:128039,,,81.3
N:82723,,,290.02
N:137669,,,40.95
N:651172,,,228.96
N:137574,,,67.9
N:417080,,,113.8
N:446067,,,137.62
N:766570,,,44.11
N:135222,,,188.17
N:518754,,,337.69
N:134062,,,103.35
N:414480,,,80.82
N:136338,,,346.23
N:335739,,,375.24
N:651420,,,260.71
N:441295,,,72.38
N:138685,,,123.59
N:128123,,,32.02
N:128171,,,100.54
N:518656,,,87.76
N:142414,,,69.72
N:333751,,,300.02
N:542357,,,97.23
N:141964,,,87.95
N:440033,,,72.99
N:519749,,,217.52
N:488512,,,265.19
N:520073,,7.33,152.03
N:131920,,,84.44
N:442361,,,83.92
N:334547,,,228.25
N:754615,,,289.19
N:700125,,,263.26
N:338028,,,300.26
N:159292,,,282.13
N:431671,,,230.75
N:453525,,,39.26
N:339980,,,86.9
N:158998,,5.01,47.18
N:160614,,,92.12
N:110365,,,259.41
N:432998,,,50.35
N:157221,,,278.25
N:120643,,,49.17
N:120412,,,263.36
N:736779,,,187.56
N:119723,,,297.03
N:158904,,,258.37
N:773898,,,85.41
N:563013,,,235.33
N:579966,,1.55,60.52
N:121174,,,271.12
N:543928,,,79.41
N:456451,,,416.1
N:116788,,,310.83
N:574994,,,78.58
N:397945,,,442.12
N:562708,,,46.43
N:578691,,,145.19
N:581042,,,78.24
N:4338,,,285.54
N:658281,,,343.42
N:115906,,3.2,35.13
N:456892,,,47.82
N:158725,,,213.3
N:161057,,,271.94
N:161118,,,262.19
N:327727,,3.11,37.08
N:399260,,,49.94
N:75245,,,138.54
N:162448,,,262.34
N:563926,,,334.79
N:563924,,,273.25
N:75465,,,32.15
N:569336,,,42.92
N:151981,,4.07,59.44
N:435804,,,228.48
N:420975,,5.73,39.01
N:520573,,,55.42
N:576616,,2.44,71.68
N:435478,,,235.31
N:760486,,,182.62
N:433589,,,40.39
N:759847,,,40.35
N:153185,,,236.46
N:732250,,,86.09
N:436588,,,302.7
N:761699,,,32.51
N:419695,,7.94,68.49
N:417365,0.14,7.56,57.92
N:569860,,,39.55
N:452150,,,246.15
N:452165,,,259.26
N:146021,3.79,2.19,120.61
N:436093,,,370.14
N:3241,,,48.69
N:145446,,,63.63
N:80679,,,173.67
N:112004,,,296.01
N:329618,,,252.74
N:112162,,,210.79
N:754702,,,342.67
N:754379,,,334.01
N:511401,,,50.24
N:535586,,,73.95
N:112845,,,246.0
N:656711,,,196.88
N:122566,,,116.52
N:154296,,,366.14
N:434680,,5.13,52.26
N:122839,,,41.45
N:739733,,,377.79
N:566282,,,355.08
N:3882,,,74.56
N:453209,,,256.69
N:346980,,,255.38
N:511332,,2.2,59.99
N:306794,,,404.01
N:225020,,,307.86
N:395958,,,45.33
N:17665,,,103.27
N:188435,,,270.21
N:607622,,,475.59
N:189921,,,256.35
N:190045,,,185.69
N:477858,,,91.75
N:714740,,,525.43
N:223147,,,302.35
N:223484,,,86.28
N:667901,,,28.57
N:392067,,,229.39
N:393922,,,255.29
N:308680,,,87.63
N:610519,,,323.82
N:580747,,,323.01
N:717267,,,432.08
N:610671,,,390.3
N:73806,,,47.79
N:672968,,,249.82
N:717027,,,62.51
N:216566,,,116.57
N:472734,,,76.56
N:310889,,,80.9
N:80027,,,69.61
N:275879,,,528.36
N:759819,,,380.85
N:677135,,,78.65
N:151603,,,51.12
N:171577,,,204.97
N:193190,,,245.69
N:193735,,,232.16
N:89246,,,118.56
N:223947,,,250.94
N:531481,,,338.19
N:227875,,,215.53
N:328274,,,284.18
N:262387,,,341.52
N:591478,,,200.79
N:115737,,,99.79
N:787667,,,33.81
N:60744,,,74.11
N:17667,1.85,2.62,101.85
N:422539,,,380.35
N:334006,,,99.39
N:282234,,,50.49
N:153091,,,160.69
N:584259,,,286.62
N:291498,,,178.75
N:294338,,,270.21
N:220684,,,380.36
N:220816,,,43.43
N:220590,,,46.38
N:607357,,,135.52
N:580277,,,155.75
N:310871,,,140.29
N:38181,,,54.13
N:643800,,,330.99
N:220126,,,124.34
N:78450,,,345.75
N:606510,,4.43,56.89
N:310639,,,113.58
N:579690,,,76.68
N:708816,,,161.19
N:357071,,,48.65
N:239676,,,93.38
N:505027,,,425.42
N:670799,3.37,3.98,160.95
N:388612,,,244.07
N:24692,,,270.65
N:389748,,5.84,51.5
N:618025,,,44.61
N:709432,,,96.02
N:237418,,,344.12
N:482643,,3.55,74.34
N:480234,,5.7,58.07
N:764683,,,179.99
N:480126,,2.72,85.23
N:764407,,,206.74
N:241938,,,396.43
N:621480,,,287.46
N:21975,,,44.61
N:668540,,,282.41
N:510600,3.63,2.71,132.65
N:303591,,,438.36
N:243082,,,84.3
N:621036,,,376.71
N:667344,,,62.34
N:667832,,,225.22
N:592366,,,224.2
N:198567,,,249.95
N:69519,,,771.57
N:392266,,,53.17
N:524876,,,40.73
N:671093,,,224.35
N:349791,,,38.47
N:230937,,,469.13
N:359835,,,309.23
N:67622,,,309.32
N:671216,,,225.77
N:393226,,,44.72
N:228231,,,52.18
N:359836,,3.64,57.87
N:669704,,,300.69
N:234739,,,299.05
N:711248,,,134.5
N:588495,,,276.25
N:588382,,,273.42
N:390097,,,392.6
N:390173,,,74.52
N:233592,,,241.67
N:587279,,,356.28
N:674346,,,37.35
N:233233,,5.37,40.04
N:712143,,,246.4
N:389520,,,241.85
N:375812,,,283.28
N:437931,,,29.35
N:202717,,,261.6
N:376086,,,309.63
N:470374,,,311.1
N:201331,,,317.97
N:167250,,,255.33
N:731257,,,46.55
N:312171,,,73.95
N:437482,,,282.66
N:467637,,,261.25
N:373987,,,197.94
N:405832,,,28.82
N:205915,,,396.67
N:679406,,,399.31
N:758226,,,300.65
N:573968,,,98.33
N:757880,,,151.19
N:570999,,,85.54
N:315333,,,289.65
N:515154,,,91.82
N:196107,,,249.93
N:733620,,,26.91
N:93388,,,42.56
N:196648,,,265.46
N:617288,,,286.11
N:733972,,,32.52
N:412762,,,128.31
N:344937,,,232.15
N:12131,,,176.24
N:381289,,,325.61
N:782493,,,89.32
N:735847,,,221.98
N:412127,,,62.61
N:378133,,,125.51
N:735796,,,117.95
N:89270,,,88.9
N:409846,,,58.59
N:282080,,,80.77
N:200521,,,259.78
N:469232,,,91.16
N:512096,,5.02,53.26
N:90763,,,81.59
N:315566,,,53.79
N:644296,,,254.37
N:80438,,,272.99
N:83281,,,158.07
N:469894,,,86.08
N:43649,,,198.93
N:210681,,7.89,81.26
N:42832,,,220.71
N:512484,,5.59,228.65
N:471800,,,73.33
N:402708,,,253.38
N:665270,,,47.39
N:312143,,,90.64
N:719459,,,58.97
N:309788,,,95.06
N:82266,,,338.17
N:14959,,,267.24
N:469689,,,162.09
N:369911,,,373.4
N:293118,,6.57,66.19
N:301388,,,76.52
N:11820,,,256.07
N:681100,,,53.91
N:334022,,,42.7
N:13148,,,81.98
N:318431,,,412.83
N:349071,,,1027.48
N:13591,,,48.76
N:276947,,,126.95
N:520986,,,344.04
N:299906,,11.73,56.64
N:293502,,,339.68
N:325494,,0.78,41.33
N:771622,,,88.86
N:680929,,,76.05
N:680894,,,80.46
N:610795,,,268.47
N:798615,,,259.61
N:325957,,,225.67
N:323392,,,287.88
N:486537,,,267.93
N:333067,,,47.93
N:303005,,,235.85
N:520129,,,324.25
N:315532,,,40.69
N:300859,,,523.63
N:503109,,,284.93
N:509159,,,385.96
N:314719,,,797.33
N:649973,,,157.96
N:296291,,,38.74
N:664794,,,179.55
N:8560,,,51.3
N:329405,,,263.83
N:656758,,,260.9
N:279538,,,487.72
N:628614,,,399.83
N:520863,,,44.22
N:610226,2.37,4.79,90.03
N:350316,,,137.31
N:526868,,,374.95
N:624341,,,243.15
N:301412,,,360.66
N:8956,,,335.43
N:502818,,,40.62
N:344879,,,154.04
N:682342,,,189.13
N:506851,,,62.97
N:320794,,10.49,125.37
N:284172,,,43.35
N:680511,,,96.9
N:338131,,4.69,49.19
N:680590,,,254.43
N:332952,,,262.43
N:660913,,,257.1
N:22349,,,298.99
N:669445,,,50.42
N:357718,,,43.49
N:808585,,,66.16
N:298243,,,48.57
N:19336,,1.34,62.11
N:286467,2.66,2.5,52.99
N:332002,,,38.68
N:303533,,,480.94
N:332140,,,38.19
N:484822,,,243.31
N:338333,,,307.57
N:85591,,,50.14
N:170826,,,134.91
N:373062,,,355.89
N:405627,,,140.41
N:84523,,,48.12
N:781688,,,529.08
N:90371,,,69.95
N:405606,,,185.59
N:470018,,,90.27
N:87909,,,289.73
N:82393,,,68.84
N:370937,,,104.78
N:469524,,,96.84
N:471328,,,175.22
N:757894,,,44.69
N:679811,,,152.44
N:174637,,,181.94
N:372249,,,213.64
N:403971,,,338.3
N:675567,,,314.31
N:414758,,,74.01
N:191145,,,53.29
N:158122,,,282.45
N:736489,,,120.74
N:96424,,,33.44
N:96945,,4.75,58.96
N:415222,,,146.06
N:552260,,,302.32
N:415762,,,260.44
N:468737,,13.06,113.15
N:409758,,,82.93
N:466678,,8.14,45.26
N:92554,,,29.6
N:467310,,,259.23
N:158849,,,237.4
N:599087,,,196.93
N:361351,,,275.45
N:228854,,,326.37
N:586812,,,320.97
N:232809,,,155.43
N:391884,,,283.54
N:448701,,,70.42
N:228204,,,283.2
N:195316,,,275.93
N:762198,,,286.09
N:71809,,,31.83
N:226853,,,54.03
N:205072,,,80.96
N:620240,,,508.27
N:591413,,1.38,58.8
N:66220,,,293.51
N:709527,,,443.15
N:711849,,,301.0
N:670613,,,341.38
N:391067,,,52.89
N:234564,,,253.86
N:64999,,,101.93
N:390681,,,51.83
N:670727,,,307.12
N:618288,,,79.05
N:359078,4.42,5.17,297.42
N:390678,,,233.6
N:235160,,,35.79
N:64215,,,242.66
N:478124,,,58.7
N:760019,,,95.08
N:38299,,,179.72
N:472606,,,94.28
N:397604,,,137.41
N:186830,,4.63,57.09
N:677121,,,94.12
N:398598,,6.32,59.4
N:400934,,,451.66
N:511992,,,57.74
N:546871,,,173.44
N:75351,,,261.79
N:222781,,,305.25
N:546073,,,48.17
N:191052,,,283.02
N:717533,,,74.83
N:478722,,,65.0
N:220425,,,148.47
N:760614,,,43.12
N:220984,,,40.27
N:187357,,,82.79
N:717417,,,221.82
N:608365,,5.4,31.32
N:75976,,,48.81
N:221911,,,380.89
N:720607,,,234.82
N:789852,,,176.31
N:72877,,,139.53
N:188981,,,278.51
N:720155,,,161.76
N:123984,,,473.56
N:152390,,,56.68
N:151372,,,292.06
N:145482,,,51.6
N:96419,,,123.3
N:435959,,,204.47
N:452800,,,342.19
N:76440,,,228.01
N:707219,2.07,5.38,61.45
N:152734,,4.72,47.78
N:123429,,,81.9
N:81270,,,39.88
N:148218,,,43.0
N:126901,,,289.62
N:437409,,,64.72
N:419800,,4.62,39.74
N:125446,,,71.68
N:711748,,,52.33
N:564459,,,282.13
N:751530,,,44.98
N:737088,,,30.42
N:565936,,,254.55
N:157664,,,270.51
N:741105,,,329.3
N:533385,,,189.47
N:432526,,,300.12
N:454632,,,49.44
N:159915,,,257.06
N:119062,,,117.57
N:565823,,,94.79
N:754616,,,244.76
N:754621,,,217.64
N:153550,,,130.85
N:453409,,5.54,43.36
N:752494,,,60.0
N:703579,,,326.21
N:565296,,,97.73
N:420993,,8.25,43.85
N:452623,,,311.52
N:565325,,,286.73
N:132792,,,208.27
N:722603,,,40.78
N:417309,,,31.44
N:131106,,,259.95
N:135200,,,187.73
N:87940,,,286.88
N:133915,,,51.48
N:145648,3.19,2.22,116.28
N:125218,,,291.21
N:574855,,,65.54
N:96100,,,115.62
N:145346,,3.04,97.63
N:418534,,,168.78
N:570358,,,80.02
N:129735,,,53.43
N:409465,,,70.85
N:573650,,,222.85
N:461927,,,320.7
N:62567,,,208.86
N:522182,,,317.12
N:462336,,,361.38
N:753986,,,125.79
N:66982,,3.93,49.2
N:137494,,,241.8
N:176629,,,73.78
N:108326,,,304.81
N:560534,,,36.51
N:101853,,,58.82
N:185252,,,76.76
N:57992,,,205.08
N:58299,,,47.62
N:417946,,4.89,112.74
N:518944,,,42.07
N:553662,,,55.04
N:417117,2.97,3.13,122.25
N:186467,,,118.73
N:554412,,,234.63
N:743235,,,538.66
N:62119,,,48.23
N:427374,,3.63,46.97
N:397800,,,360.56
N:553831,,,271.13
N:397077,,,271.35
N:428456,,,40.52
N:160452,,4.82,42.89
N:158172,,,39.92
N:427734,,,355.42
N:551303,,,238.86
N:398477,,,297.44
N:456768,,,215.7
N:72269,,,298.47
N:579942,,,226.37
N:775085,,,71.31
N:558864,,,340.44
N:460285,0.33,10.0,60.99
N:172268,,,241.85
N:559131,,,174.38
N:169859,,,247.42
N:425186,,,47.24
N:423176,,,256.64
N:70717,1.56,1.59,41.88
N:583347,,,92.16
N:624786,,,49.5
N:505080,,,149.36
N:622262,,,41.3
N:274412,,,56.82
N:272655,,,259.92
N:274712,,,69.59
N:534647,,,30.37
N:639343,,,165.23
N:596504,,,98.1
N:346759,,,222.47
N:456354,,5.49,90.23
N:41872,,,292.95
N:255258,,,297.09
N:465913,,,216.5
N:594369,,2.8,72.71
N:498623,,,116.92
N:36775,,,314.02
N:56702,2.94,6.85,112.12
